filepath,inferred_plane,gemini_blocked
archive_v2/Testing\glioma\glioma_TT_2113.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2118.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2119.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2125.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2129.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2131.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2134.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2135.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2137.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2143.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2148.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2151.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2152.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2157.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2160.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2161.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2165.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2170.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2172.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2179.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2184.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2189.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2196.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2201.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2211.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2219.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2220.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2222.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2227.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2236.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2238.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2240.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2242.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2253.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2256.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2270.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2274.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2278.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2281.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2287.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2292.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2295.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2301.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2305.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2314.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2315.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2317.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2318.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2320.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2323.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2325.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2327.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2329.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2331.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2333.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2336.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2337.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2338.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2340.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2344.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2348.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2351.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2354.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2356.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2370.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2377.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2382.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2387.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2388.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2390.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2408.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2409.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2412.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2413.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2417.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2431.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2452.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2457.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2458.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2463.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2465.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2468.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2470.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2479.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2513.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2514.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2526.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2527.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2532.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2533.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2538.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2540.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2550.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2552.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2560.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2564.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2566.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2577.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2583.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2584.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2594.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2602.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2606.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2607.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2616.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2619.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2624.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2635.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2638.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2641.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2643.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2645.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2652.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2656.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2657.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2664.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2667.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2668.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2673.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2678.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2683.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2684.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2687.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2690.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2707.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2719.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2726.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2742.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2753.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2760.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2769.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2773.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2777.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2791.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2797.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2799.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2802.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2810.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2813.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2821.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2825.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2835.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2837.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2839.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2841.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2846.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2852.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2855.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2858.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2861.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2863.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2874.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2884.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2888.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2890.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2909.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2910.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2913.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2917.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2920.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2927.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2930.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2945.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2946.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2950.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2954.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2957.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2959.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2960.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2961.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2962.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2975.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2980.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2984.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2988.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_2997.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3000.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3013.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3022.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3024.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3028.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3029.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3048.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3049.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3050.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3051.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3053.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3057.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3072.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3073.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3081.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3082.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3090.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3095.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3099.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3104.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3110.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3113.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3129.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3130.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3133.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3135.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3139.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3146.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3151.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3160.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3161.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3162.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3164.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3165.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3170.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3175.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3182.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3186.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3191.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3198.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3199.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3201.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3215.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3217.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3218.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3233.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3235.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3236.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3238.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3239.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3240.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3242.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3244.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3247.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3248.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3249.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3250.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3255.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3256.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3260.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3264.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3265.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3271.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3281.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3285.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3290.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3312.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3322.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3324.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3325.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3332.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3346.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3351.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3354.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3358.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3360.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3361.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3365.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3368.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3370.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3374.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3375.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3400.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3406.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3411.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3421.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3427.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3433.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3435.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3437.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3439.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3451.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3452.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3454.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3460.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3466.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3475.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3479.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3483.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3486.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3487.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3495.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3500.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3505.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3520.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3524.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3531.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3534.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3535.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3536.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3543.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3549.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3552.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3553.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3555.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3556.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3565.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3568.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3571.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3572.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3576.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3581.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3583.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3589.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3591.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3595.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3604.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3607.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3618.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3620.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3621.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3629.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3634.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3638.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3641.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3644.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3651.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3653.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3665.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3669.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3674.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3689.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3696.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3699.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3700.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3701.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3703.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3706.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3709.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3712.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3717.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3718.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3722.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3731.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3738.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3740.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3747.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3749.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3751.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3754.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3756.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3760.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3762.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3763.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3766.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3767.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3769.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3784.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3785.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3786.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3805.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3813.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3816.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3817.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3829.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3832.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3833.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3839.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3844.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3848.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3849.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3858.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3859.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3860.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3861.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3869.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3870.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3871.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3872.jpg,unknown,True
archive_v2/Testing\glioma\glioma_TT_3873.jpg,unknown,True
